appID,name,release_date,price,supported_languages,developers,publishers,categories,genres,tags,metacriticScore
228400,Ace Combat Assault Horizon - Enhanced Edition,"Jan 25, 2013",0.0,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Simplified Chinese', 'Russian', 'Polish']",NAMCO,BANDAI NAMCO Entertainment,"Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards","Action, Simulation","Action, Flight, Simulation, Military, Arcade, Quick-Time Events, Cinematic, Multiplayer, Controller, Shooter, Great Soundtrack, Co-op, War, On-Rails Shooter, Singleplayer, Casual, Jet",77
2915930,Knockout City - Private Server Edition,"May 24, 2024",0.0,['English'],Velan Studios,Velan Studios,"Single-player, Multi-player, PvP, Online PvP, LAN PvP, Full controller support","Action, Adventure, Sports, Free To Play",,80
225600,Blade Symphony,"May 7, 2014",0.0,"['English', 'Japanese', 'Russian', 'German', 'Spanish - Spain', 'Dutch', 'Hungarian', 'Portuguese - Portugal', 'French', 'Korean', 'Portuguese - Brazil', 'Italian', 'Czech', 'Danish', 'Norwegian', 'Polish', 'Romanian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",Puny Human,Puny Human,"Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Partial Controller Support, Steam Cloud, Stats, Includes level editor, Includes Source SDK, Remote Play Together","Action, Indie","Action, Fighting, Indie, Multiplayer, Swordplay, Competitive, Third Person, Hack and Slash, Ninja, Parkour, Sci-fi, PvP, Strategy, Kickstarter, Tactical, Early Access, Fantasy, Great Soundtrack, Adventure, Free to Play",72
31280,Poker Night at the Inventory,"Nov 22, 2010",0.0,['English'],Telltale Games,,"Single-player, Steam Achievements, Family Sharing","Casual, Sports","Card Game, Casual, Comedy, Singleplayer, Funny, Gambling, Strategy, Sports, Conversation, Simulation, Memes, Indie, First-Person, Touch-Friendly, Point & Click, Board Game, Multiplayer, Action, Relaxing, Great Soundtrack",71
872790,Football Manager 2019,"Nov 2, 2018",0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Danish', 'Dutch', 'Greek', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish']",Sports Interactive,SEGA,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on Tablet, Family Sharing","Simulation, Sports","Simulation, Sports, Football (Soccer), Management, Football (American), Strategy, Multiplayer, Singleplayer, Addictive, Tactical, Economy, Casual, Real Time Tactics, Free to Play",86
265690,NaissanceE,"Feb 13, 2014",0.0,['English'],Limasse Five,Limasse Five,Single-player,"Adventure, Indie","Exploration, Indie, Atmospheric, Abstract, Walking Simulator, First-Person, Adventure, Surreal, Puzzle, Platformer, Puzzle-Platformer, Horror, Female Protagonist, Singleplayer, Psychedelic, Beautiful, Free to Play, Minimalist, Great Soundtrack, Parkour",66
259020,Dragon's Prophet,"Sep 18, 2013",0.0,"['English', 'French', 'German']",Runewaker,Infernum Productions AG,MMO,"Action, Free To Play, Massively Multiplayer, RPG","Free to Play, Dragons, Massively Multiplayer, RPG, Action, MMORPG, Open World, Adventure, Fantasy",63
386360,SMITE®,"Sep 8, 2015",0.0,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Portuguese - Brazil', 'Turkish', 'Simplified Chinese', 'Japanese']",Titan Forge Games,Hi-Rez Studios,"Multi-player, PvP, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases","Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy, Free To Play","Free to Play, MOBA, Multiplayer, Action, Third Person, Mythology, Strategy, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, e-sports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",83
377300,Thunder Tier One,"Dec 7, 2021",0.0,"['English', 'Russian', 'German', 'Simplified Chinese', 'Korean', 'Traditional Chinese']","KRAFTON, Inc.","KRAFTON, Inc.","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards","Action, Simulation, Free To Play","Free to Play, Online Co-Op, Top-Down Shooter, Tactical, Shooter, Realistic, Top-Down, Military, Multiplayer, Co-op, Singleplayer, Combat, PvE, PvP, Moddable, Action, Character Customization, Difficult, Team-Based, Real Time Tactics",65
254980,Silent Storm Sentinels,"Oct 2, 2013",0.0,"['English', 'French', 'German', 'Russian']",,,"Single-player, Family Sharing","Action, RPG, Strategy",,83
312450,Order of Battle: World War II,"Apr 30, 2015",0.0,"['English', 'French', 'German', 'Spanish - Spain', 'Russian']",The Artistocrats,Slitherine Ltd.,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor","Simulation, Strategy, Free To Play","Strategy, Free to Play, World War II, Simulation, Turn-Based, Wargame, Turn-Based Strategy, Multiplayer, Hex Grid, Singleplayer, War, Turn-Based Tactics, Historical, Tactical, Replay Value, Turn-Based Combat, Moddable, Asynchronous Multiplayer, Level Editor, Co-op",81
18110,Shattered Horizon,"Nov 4, 2009",0.0,['English'],Futuremark,Futuremark,"Single-player, Multi-player, Valve Anti-Cheat enabled, Family Sharing","Action, Indie","Action, Indie, FPS, Space, Multiplayer, Sci-fi, 6DOF, Shooter, First-Person",72
793170,Seeking Dawn: Free to Play Edition,"Nov 1, 2018",0.0,"['English', 'Simplified Chinese', 'Traditional Chinese']",Multiverse,Multiverse,"Single-player, Multi-player, Online PvP, Co-op, Online Co-op, VR Only, Family Sharing","Adventure, Free To Play, Indie","Adventure, Free to Play, Indie, VR",68
23310,The Last Remnant™,"Apr 9, 2009",0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']",Square Enix,Square Enix,"Single-player, Partial Controller Support, Family Sharing",RPG,"JRPG, RPG, Singleplayer, Fantasy, Turn-Based, Great Soundtrack, Turn-Based Strategy, Story Rich, Strategy, Turn-Based Tactics, Adventure, Difficult, Tactical, Controller, Open World, Action, Turn-Based Combat",66
4580,"Warhammer® 40,000: Dawn of War® - Dark Crusade","Aug 7, 2007",0.0,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",Relic Entertainment,SEGA,"Single-player, Multi-player, Steam Cloud, Family Sharing",Strategy,"Strategy, Warhammer 40K, RTS, Base-Building, Sci-fi, Multiplayer, Singleplayer, Games Workshop, Real-Time, Classic, War, Gore, Action, Tactical, Atmospheric, Co-op, Fantasy, Space, Violent, Adventure",87
352240,The Westport Independent,"Jan 21, 2016",0.0,['English'],Double Zero One Zero,Double Zero One Zero,"Single-player, Steam Achievements, Steam Cloud","Indie, Simulation","Indie, Simulation, Dystopian , Political, Choices Matter, Free to Play, Singleplayer",63
299030,Blood: One Unit Whole Blood,"Jul 14, 2014",0.0,['English'],Monolith Productions,Atari,"Single-player, Family Sharing","Action, Adventure","FPS, Classic, Horror, Action, Gore, 1990's, Shooter, Retro, Old School, Dark, Adventure, Singleplayer, Zombies, Atmospheric, Blood, First-Person, Difficult, 2.5D, Gothic, Boomer Shooter",82
8310,Bone: Out From Boneville,"Jun 17, 2008",0.0,['English'],Telltale Games,,"Single-player, Family Sharing",Adventure,"Adventure, Point & Click, Puzzle, Comic Book, Fantasy",68
33229,Tom Clancy's Splinter Cell Conviction™,"Apr 29, 2010",0.0,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",Ubisoft Montreal,Ubisoft,"Single-player, Multi-player",Action,"Action, Stealth, Co-op, Singleplayer, Third Person, Multiplayer, Third-Person Shooter, Story Rich, Shooter",83
1407200,World of Tanks,"Apr 28, 2021",0.0,"['English', 'French', 'Italian', 'German', 'Czech', 'Dutch', 'Finnish', 'Hungarian', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Spanish - Latin America', 'Swedish', 'Turkish', 'Ukrainian', 'Traditional Chinese', 'Simplified Chinese']",Wargaming Group Limited,Wargaming Group Limited,"Multi-player, MMO, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Color Alternatives, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Surround Sound","Action, Massively Multiplayer, Simulation, Free To Play","Tanks, Free to Play, Action, Military, PvP, Vehicular Combat, Multiplayer, Team-Based, Tactical, Massively Multiplayer, War, Historical, World War II, Simulation, Co-op, Realistic, Shooter, Third Person, Third-Person Shooter, PvE",80
251950,WWII Online,"Jul 6, 2023",0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Spanish - Latin America', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",Cornered Rat Software,"Playnet, Inc.","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases","Action, Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy, Free To Play","Flight, FPS, Shooter, Action, Free to Play, Early Access, World War II, Massively Multiplayer, Vehicular Combat, Simulation, Multiplayer, Strategy, Open World, First-Person, Realistic, Military, Wargame, Historical, Indie, MMORPG",73
433850,Z1 Battle Royale,"Feb 28, 2018",0.0,"['English', 'French', 'German', 'Spanish - Spain', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",Daybreak Game Company,Daybreak Game Company,"Multi-player, PvP, Online PvP, In-App Purchases","Action, Adventure, Free To Play, Massively Multiplayer","Survival, Massively Multiplayer, Multiplayer, Open World, Battle Royale, PvP, FPS, Action, Shooter, Free to Play, Third-Person Shooter, Zombies, Co-op, Early Access, Online Co-Op, Adventure, First-Person, Violent, Gore, Walking Simulator",70
287630,The Council,"Mar 13, 2018",0.0,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Italian']",Big Bad Wolf,Focus Entertainment,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV","Adventure, RPG","Choices Matter, Adventure, RPG, Story Rich, Detective, Mystery, Puzzle, Historical, Singleplayer, Episodic, Atmospheric, Choose Your Own Adventure, Horror, Multiple Endings, Illuminati, Conspiracy, Nudity, Third Person, Violent, Point & Click",67
311730,DEAD OR ALIVE 5 Last Round: Core Fighters,"Mar 30, 2015",0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Traditional Chinese']","Team NINJA, KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","Single-player, Multi-player, Steam Achievements, Partial Controller Support",Action,"PvP, Sexual Content, 3D Fighter, Competitive, Arcade, Female Protagonist, 3D, Cute, Action, Anime, Moddable, Physics, Singleplayer, Multiplayer, Local Multiplayer, Fighting, Free to Play, Mature, Ninja, Great Soundtrack",69
328730,Letter Quest: Grimm's Journey,"Nov 20, 2014",0.0,['English'],Bacon Bandit Games,Digerati,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","Casual, Indie","Casual, Indie, Word Game, Puzzle, Touch-Friendly, Singleplayer, RPG, Spelling, Typing",73
545270,NBA Playgrounds,"May 8, 2017",0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian']",Saber Interactive,"Mad Dog Games, LLC","Single-player, Multi-player, Online PvP, Shared/Split Screen PvP, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",Sports,"Sports, Basketball, Arcade, Multiplayer, Co-op, Local Multiplayer, Singleplayer",67
17480,Command & Conquer™ Red Alert™ 3,"Jan 8, 2009",0.0,"['English', 'French', 'German', 'Italian', 'Czech', 'Hungarian', 'Polish', 'Russian', 'Spanish - Latin America', 'Korean', 'Thai', 'Traditional Chinese']",EA Los Angeles,Electronic Arts,"Single-player, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","Action, Strategy","Family Friendly, Level Editor, Strategy, RTS, Action, Multiplayer, Co-op, Singleplayer, Base-Building, Online Co-Op, Alternate History, War, Real-Time, Sci-fi, Co-op Campaign, Classic, Great Soundtrack, Comedy, FMV, Atmospheric",82
770240,PRO EVOLUTION SOCCER 2019,"Aug 29, 2018",0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Greek', 'Korean', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",Konami Digital Entertainment,Konami Digital Entertainment,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, In-App Purchases, Partial Controller Support, Remote Play Together, Family Sharing",Sports,"Sports, Football (Soccer), Football (American), Multiplayer, Singleplayer, Simulation, Free to Play, Co-op, Action, Online Co-Op, Arcade, Casual, Local Multiplayer",80
544920,Darwin Project,"Jan 13, 2020",0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Russian', 'Japanese']",Scavengers Studio,Scavengers Studio,"Multi-player, PvP, Online PvP, Full controller support, In-App Purchases","Action, Indie, Free To Play","Battle Royale, Multiplayer, Survival, Action, PvP, Open World, Early Access, Indie, Co-op, Massively Multiplayer, Shooter, Adventure, Crafting, Strategy, Third Person, FPS, Third-Person Shooter, Casual, Atmospheric, Singleplayer",74
296630,Kraven Manor,"Sep 26, 2014",0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Finnish', 'Portuguese - Portugal', 'Romanian', 'Thai', 'Polish', 'Russian', 'Ukrainian']",Demon Wagon Studios,Demon Wagon Studios,"Single-player, Steam Achievements, Captions available, Steam Cloud","Action, Adventure, Free To Play, Indie","Horror, Adventure, Indie, Free to Play, Action, Puzzle, First-Person, Short, Multiplayer, Singleplayer, Jump Scare",58
22362,BRINK,"May 9, 2011",0.0,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",Splash Damage,Bethesda Softworks,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Cloud, Steam Leaderboards","Action, Free To Play","FPS, Action, Multiplayer, Parkour, Shooter, Character Customization, Free to Play, Class-Based, Co-op, Singleplayer, First-Person, Gun Customization, Team-Based, Online Co-Op, Sci-fi, Tactical, Atmospheric, Open World, Casual, Adventure",70
20500,Red Faction Guerrilla Steam Edition,"Sep 15, 2009",0.0,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Czech', 'Polish', 'Russian']","Volition, Reactor Zero, THQ Nordic",Deep Silver,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",Action,"Open World, Destruction, Action, Physics, Sci-fi, Third Person, Mars, Third-Person Shooter, Multiplayer, Singleplayer, Sandbox, Shooter, Adventure, Atmospheric, Co-op, Great Soundtrack, Controller, Survival, Funny, FPS",82
322920,theHunter: Primal,"Mar 31, 2015",0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Romanian', 'Swedish', 'Russian']","Expansive Worlds, Avalanche Studios","Expansive Worlds, Avalanche Studios","Single-player, Multi-player, Co-op, Steam Achievements, Stats, Steam Leaderboards, Family Sharing","Action, Adventure, Simulation","Dinosaurs, Survival, Open World, Multiplayer, Hunting, Adventure, Action, Simulation, Co-op, Singleplayer, First-Person, FPS, Shooter, Exploration, Horror, Survival Horror, PvP, Sandbox, Crafting, Strategy",49
390090,Shot Online,"Jan 21, 2019",0.0,['English'],WEBZEN ONNET,WEBZEN,"Single-player, Multi-player, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing","Free To Play, Massively Multiplayer, Sports","Sports, Golf, Free to Play, MMORPG, Simulation, Massively Multiplayer",59
4770,Rome: Total War™ - Alexander,"Aug 28, 2007",0.0,['English'],The Creative Assembly,SEGA,"Single-player, Multi-player, Family Sharing",Strategy,"Strategy, RTS, Historical, Grand Strategy, Turn-Based Strategy, Rome, Turn-Based, Multiplayer, Singleplayer, Classic, Tactical",79
219830,King Arthur's Gold,"Nov 5, 2013",0.0,"['English', 'French', 'Russian']",Transhuman Design,Transhuman Design,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor","Action, Indie, Free To Play","Multiplayer, 2D, Action, Pixel Graphics, Building, Indie, Medieval, Sandbox, Team-Based, Platformer, Competitive, Co-op, Free to Play, Strategy, Side Scroller, Fast-Paced, Singleplayer, Funny, Zombies, 2D Platformer",81
